date,Australia,Belgium,Canada,Switzerland,Germany,Denmark,Spain,Finland,France,UK,Ireland,Italy,Japan,S. Korea,Luxembourg,Netherlands,Norway,New Zealand,Sweden,US,S. Africa,Croatia,Israel,Slovenia,Colombia,Aggregate
2015-04-01,179.98,143.2,172.06,137.69,117.64,116.46,83.34,127.45,116.71,124.99,77.18,91.88,87.65,138.74,143.06,93.19,178.27,158.36,167.96,101.8,178.43,104.03,197.82,120.59,274.91,115.12
2015-07-01,184.45,143.82,174.39,138.18,118.92,116.63,83.73,127.56,116.88,127.48,79.38,92.04,88.54,140.7,141.4,94.44,180.54,165.65,172.69,103.31,180.5,104.08,200.57,116.34,281.97,116.65
2015-10-01,184.15,144.18,175.63,138.73,120.64,117.51,85.01,127.31,117.14,130.53,80.74,92.2,87.59,142.32,141.94,95.04,180.41,166.64,178.47,104.38,182.95,104.93,204.69,116.31,289.29,117.72
2016-01-01,184.44,144.83,180.61,139.12,123.03,119.17,84.94,127.2,117.39,133.46,81.08,92.75,88.9,142.91,146.83,96.26,183.51,172.32,180.34,105.35,186.35,106.55,208.7,118.9,297,119.22
2016-04-01,188.34,145.98,191.78,139.58,125.96,120.21,84.98,127.92,117.43,135.02,81.62,92.79,88.36,142.91,147.51,97.29,185.95,182.06,182.99,107.19,189.14,106.02,212.36,121.14,304.35,121.01
2016-07-01,192,147.3,198.1,140.18,128.39,121.61,85.09,128.26,118.37,136.05,85.36,92.41,89.19,143.57,152.36,99.76,190.51,188.99,187.23,109.06,190.3,107.15,216.97,122.14,310.8,122.83
2016-10-01,200.46,148.55,200.59,141.07,130.32,121.66,86.27,128.36,118.91,137.56,87.56,92.2,88.47,144.44,151.86,100.79,194.13,190.54,190.03,110.2,191.77,106.8,218.61,124.32,316.52,124.07
2017-01-01,205.66,150.04,210.45,142.04,131.93,123.32,86.87,129.23,120.21,139.36,88.57,92.08,89.92,144.72,154.57,102.76,197.21,192.93,194.92,111.18,194.82,107.37,219.55,125.88,322.19,125.72
2017-04-01,209.26,150.85,222.8,142.73,134.13,125.53,86.33,130.08,121.07,141.08,90.49,91.8,89.11,144.67,159.27,104.76,196.21,193.88,199.84,113.67,197.15,111.2,222.35,131.24,328.11,127.72
2017-07-01,209.9,152.09,215.14,143.45,136.37,126.71,87.36,130.11,122.3,142.43,95.34,91.25,89.95,145.68,160.25,107.26,196.06,196.16,202.41,115.48,198.2,111.7,225.03,131.8,333.8,128.91
2017-10-01,211.61,153.06,212.75,144.22,138.76,126.54,88.95,129.85,122.78,144,97.6,91.15,88.99,146.25,165.21,109.11,198.3,198.13,204.21,116.73,199.3,115.69,223.11,136.72,339.21,129.86
2018-01-01,210.27,154.25,215.11,144.6,140.65,129.3,89.21,129.88,123.85,145.2,99.36,91.63,90.39,147.04,163.61,112.04,198.02,200.18,203.4,118.48,201.58,116.88,220.31,138.83,344.68,131.31
2018-04-01,208.7,155.25,218.65,144.77,143.12,130.61,89.61,131.1,124.47,145.53,101.44,91.51,89.64,147.54,168.68,114.04,201.03,200.85,200.1,120.71,204.36,116.75,221.61,144.16,350.38,132.69
2018-07-01,205.85,156.12,217.09,145.03,145.61,130.84,90.2,130.97,125.89,146.47,103.74,90.75,90.56,148.7,175.93,117.17,201.38,202.07,199.35,122.23,206.17,120.11,220.92,144.79,355.61,133.83
2018-10-01,199.9,157.55,215.3,144.82,147.73,130.69,92.37,130.96,126.76,147.48,104.55,90.73,89.84,150.94,176.06,118.86,201.06,203.66,200.83,123.02,207.41,121.49,219.82,149.22,360.53,134.47
2019-01-01,194.07,159.56,215.62,144.87,149.34,132.22,93.14,131.34,127.5,147.27,103.67,91.45,91.24,150.97,187.61,120.89,203.44,203.79,202.4,124.36,208.88,125.18,222.12,150.48,365.48,135.52
2019-04-01,192.53,161.11,219.71,145.18,152.16,133.88,92.37,132.26,128.34,147,104.11,91.5,90.18,150.26,186.97,122.27,204.68,203.84,203.94,126.39,211.42,129.24,224.29,152.46,370.33,136.74
2019-07-01,197.88,162.87,221.21,145.89,154.73,135.33,92.92,131.73,129.82,147.54,105.5,90.53,90.67,150.36,189.72,124.52,206.36,207.77,206.24,127.98,213.77,129.77,225.25,157.13,374.79,138.17
2019-10-01,205.48,164.51,222.29,146.29,157.51,135.44,94.31,130.92,131.56,148.75,105.69,91.31,89.44,150.99,198.5,126.21,206.35,213,208.74,129.45,214.32,134.15,227.67,156.93,378.65,139.55
2020-01-01,209.85,165.32,228.42,146.57,159.74,135.52,93.36,131.69,133.86,150.54,105.06,94.05,90.34,152.63,211.69,128.93,205.65,218.22,212.13,130.74,212.86,138.38,229.85,158.7,382.42,141.39
2020-04-01,205.21,166.58,232.41,147.31,162.34,135.81,90.85,132.27,135.84,149.81,104.72,95.18,89.35,153.88,214.16,131.49,209.18,221.26,215.66,131.5,213.35,138.38,229.17,160.91,386.22,142.11
